Order ID,OrderChannel,OrderDate,PizzaSize,PizzaType,SideOrder,OrderAmount($),Tip($),PaymentMethod,RiderName,LocationType, Distance(Km) ,OrderTime, DeliveryTime(Mins) ,DeliveryLocation
3449,Website,23-Jun-20,Large,bbq_ckn,Wings,19.31,3.69,Cash,Tim,House,1.9,18:16:02,15,North End
3450,Website,23-Jun-20,XLarge,mexicana,"Wings , Drink",29.95,0,Card,Angel,Apartment,2.1,18:22:07,17,Garden City
3451,Call Center,23-Jun-20,XLarge,mediterraneo,"Wings , Drink",27.44,5,Card,Paul,House,2.1,18:31:26,17,Bogus Basin
3452,Call Center,23-Jun-20,XLarge,mexicana,"Wings , Drink",28.75,2,Card,Tim,Apartment,0.4,18:37:54,3,White Water (Downtown)
3453,Call Center,23-Jun-20,XXL,ital_supr,"Wings,Drink, Pasta",42.21,3,Cash,Tim,Apartment,2.7,20:05:27,22,North End
3454,Website,23-Jun-20,Medium,the_greek,No Side,11.48,3,Card,Paul,House,2.2,20:10:32,18,Collister North
3455,Website,23-Jun-20,Large,four_cheese,"Wings , Drink",22.99,2,Card,Sammie,Apartment,0.4,20:23:11,3,White Water (Downtown)
3456,Website,23-Jun-20,Large,mediterraneo,"Wings , Drink",21.69,5,Card,Sammie,Apartment,0.4,20:43:11,3,White Water (Downtown)
3457,Website,24-Jun-20,Large,pepperoni,"Wings , Drink",21.63,2.37,Cash,Tim,Apartment,2.4,12:09:40,19,Garden City
3458,Website,24-Jun-20,XXL Pizza,ital_supr,"Wings, Pasta, Salad",48.56,5,Cash,Paul,House,1,12:19:50,9,Collister South
3459,Website,24-Jun-20,Large,pep_msh_pep,Wings,16.47,5,Card,Sammie,House,3.8,13:07:37,35,Bogus Basin
3460,Website,24-Jun-20,Large,thai_ckn,"Wings , Drink",24.71,2,Card,Sammie,Apartment,0.8,13:34:25,7,Collister North
3461,WhatsApp,24-Jun-20,Large,cali_ckn,"Wings , Drink",24.61,3.39,Cash,Tim,House,2.3,14:21:48,20,White Water (Downtown)
3462,WhatsApp,24-Jun-20,Large,spicy_ital,Wings,18.2,3.05,Cash,Tim,Apartment,3.5,14:46:45,32,White Water (Downtown)
3463,Call Center,24-Jun-20,Large,calabrese,Wings,15.71,4.29,Cash,Sammie,House,2.1,16:26:11,19,North End
3464,WhatsApp,24-Jun-20,Medium,classic_dlx,Drink,13.28,2,Card,Sammie,Apartment,3.3,18:15:14,30,North End
3465,Website,24-Jun-20,XLarge,prsc_argla,"Wings , Drink",25.33,4,Card,Angel,House,1.8,19:00:12,16,Collister South
3466,Call Center,24-Jun-20,XLarge,pep,"Wings , Drink",26.6,4,Card,Tim,House,3.5,20:46:18,32,North End
3467,Website,25-Jun-20,Medium,soppressata,No Side,8.83,1.17,Cash,Angel,Apartment,1.7,11:52:11,15,White Water (Downtown)
3468,Website,25-Jun-20,Large,cali_ckn,Wings,16.73,5,Card,Paul,House,2.8,12:26:53,25,North End
3469,WhatsApp,25-Jun-20,Large,prsc_argla,Wings,16.12,2.56,Card,Paul,Apartment,2.9,13:27:10,26,North End
3470,Call Center,25-Jun-20,Large,spicy_ital,Wings,15.03,5,Card,Angel,House,4.2,13:33:16,39,Bogus Basin
3471,Website,25-Jun-20,XLarge,prsc_argla,"Wings , Drink",34.1,4,Card,Sammie,Apartment,0.6,13:42:20,5,White Water (Downtown)
3472,Website,25-Jun-20,Large,peppr_salami,"Wings , Drink",24.01,5,Card,Paul,House,1.1,15:11:01,9,Collister North
3473,Website,25-Jun-20,Large,classic_dlx,"Wings , Drink",22.64,5,Card,Sammie,Apartment,3,16:07:41,27,Bogus Basin
3474,Website,25-Jun-20,Medium,four_cheese,No Side,9.89,1.11,Card,Tim,Apartment,0.3,18:38:41,2,White Water (Downtown)
3475,Website,25-Jun-20,Large,mediterraneo,"Wings , Drink",21.91,5,Card,Angel,House,4,18:45:58,37,North End
3476,WhatsApp,25-Jun-20,Large,mexicana,Wings,18.42,1.58,Cash,Tim,House,2.1,19:32:08,19,White Water (Downtown)
3477,Call Center,25-Jun-20,XXL,bbq_ckn,"Wings,Drink, Pasta",40.84,2.16,Cash,Angel,Apartment,2.8,20:37:53,25,Garden City
3478,Website,26-Jun-20,Large,classic_dlx,Wings,16.24,3,Card,Angel,House,1.6,11:25:25,14,Garden City
3479,WhatsApp,26-Jun-20,XLarge,spin_pesto,"Wings , Drink",28.44,6.56,Cash,Sammie,Business,2.9,11:39:14,26,Garden City
3480,Website,26-Jun-20,XLarge,peppr_salami,"Wings , Drink",30.62,6,Card,Angel,Business,3.6,12:20:46,33,Garden City
3481,Call Center,26-Jun-20,Large,mexicana,Wings,19.41,5,Card,Angel,House,0.9,13:34:18,8,Collister North
3482,Website,26-Jun-20,Large,soppressata,"Wings , Drink",23.12,3,Card,Paul,House,1.2,14:19:34,10,White Water (Downtown)
3483,WhatsApp,26-Jun-20,Large,spin_pestoach_supr,Wings,16.08,4,Card,Tim,House,2.7,14:26:51,24,Garden City
3484,Website,26-Jun-20,XLarge,pepperoni,"Wings , Drink",34.86,2.14,Cash,Tim,House,2.9,15:32:57,26,West Glennwood
3485,Website,26-Jun-20,Large,the_greek,Wings,17.03,3,Cash,Paul,House,2.2,16:49:58,20,Collister North
3486,Call Center,26-Jun-20,XLarge,pepperoni,"Wings , Drink",29.88,10.12,Cash,Paul,Business,0.6,17:11:32,5,Collister South
3487,Website,26-Jun-20,Medium,bbq_ckn,No Side,8.83,1,Card,Angel,Apartment,0.3,17:32:30,2,Collister North
3488,WhatsApp,26-Jun-20,Large,ital_supr,Wings,16.74,2.26,Card,Tim,House,2,18:00:46,18,Collister South
3489,Call Center,26-Jun-20,Large,spin_pestoach_supr,Wings,16.45,3.55,Cash,Paul,Business,0.6,18:24:28,5,Collister South
3490,Website,26-Jun-20,Medium,hawaiian,No Side,3.93,3,Card,Sammie,House,1.7,18:32:30,15,Collister North
3491,Website,26-Jun-20,Medium,pepperoni,Drink,13.88,1.12,Cash,Angel,House,2.5,19:28:42,22,Collister South
3492,Website,26-Jun-20,XLarge,thai_ckn,"Wings , Drink",26.6,3,Card,Sammie,Apartment,1.2,19:46:17,10,Collister North
3493,Call Center,26-Jun-20,Medium,thai_ckn,Drink,14.35,3.65,Cash,Paul,House,3.3,20:09:16,30,Garden City
3494,WhatsApp,27-Jun-20,Large,four_cheese,"Wings , Drink",24.69,3,Card,Paul,House,1.6,11:31:03,14,Collister South
3495,WhatsApp,27-Jun-20,Medium,big_meat,Drink,14.65,2.35,Cash,Angel,House,2,13:40:00,18,Garden City
3496,Website,27-Jun-20,Medium,pepperoni,Drink,14.65,2.35,Cash,Angel,House,2,14:55:20,18,Garden City
3497,Call Center,27-Jun-20,Large,five_cheese,Wings,16.77,4.23,Cash,Angel,House,1.5,16:02:17,13,Collister South
3498,Website,27-Jun-20,Large,mexicana,Wings,16.77,4.23,Cash,Tim,House,1.5,16:13:08,13,Collister South
3499,WhatsApp,27-Jun-20,XLarge,southw_ckn,"Wings , Drink",32,4,Card,Sammie,House,1.4,17:33:56,12,Collister South
3500,Website,27-Jun-20,Large,the_greek,"Wings , Drink",24.45,2,Card,Paul,Apartment,3.9,18:06:26,36,North End
3501,Website,27-Jun-20,Medium,big_meat,No Side,10.26,1.74,Cash,Angel,House,3.5,18:22:51,32,West Glennwood
3502,WhatsApp,27-Jun-20,Large,ital_supr,Wings,19.75,3.25,Cash,Tim,House,2.2,19:15:50,20,Garden City
3503,Website,27-Jun-20,Medium,mexicana,No Side,8.83,2.17,Cash,Paul,Apartment,0.4,20:02:14,3,White Water (Downtown)
3504,Call Center,27-Jun-20,XXL,soppressata,"Wings,Drink, Pasta",36.78,3.22,Card,Sammie,Apartment,2.3,20:11:10,20,West Glennwood
3505,Website,27-Jun-20,Medium,napolitana,Drink,13.28,3,Card,Angel,House,1.8,20:26:06,16,Collister South
3506,Call Center,27-Jun-20,Large,peppr_salami,Wings,15.4,3,Card,Sammie,Apartment,2.5,20:28:11,22,White Water (Downtown)
3507,Call Center,27-Jun-20,Large,cali_ckn,Wings,17.82,5,Card,Paul,Apartment,2.9,20:56:35,26,North End
3508,Website,28-Jun-20,XLarge,pep_msh_pep,"Wings , Drink",27.97,5,Card,Angel,House,1.6,11:54:36,14,Collister North
3509,Website,28-Jun-20,Large,prsc_argla,Wings,16.78,3.22,Cash,Tim,Business,2.9,12:28:09,25,Garden City
3510,Website,28-Jun-20,XLarge,veggie_veg,"Wings , Drink",31.6,4.4,Cash,Angel,Apartment,2.9,12:34:00,25,Garden City
3511,Website,28-Jun-20,Large,ckn_alfredo,Wings,15.27,3,Card,Angel,House,3.6,13:27:02,32,North End
3512,Website,28-Jun-20,Large,southw_ckn,"Wings , Drink",21,3,Card,Sammie,House,1.2,14:35:50,9,White Water (Downtown)
3513,Website,28-Jun-20,Medium,prsc_argla,Drink,13.59,4.41,Cash,Angel,House,0.2,15:07:28,1,Collister North
3514,Website,28-Jun-20,Large,spin_pesto,Wings,18.04,4,Card,Angel,Apartment,2.9,16:03:52,25,North End
3515,Website,28-Jun-20,XXL,ital_supr,"Wings,Drink, Pasta",35.47,7,Card,Paul,House,2.2,16:25:39,18,Garden City
3516,Call Center,28-Jun-20,Large,bbq_ckn,Wings,18.24,4,Card,Tim,House,0.9,17:01:44,7,Collister South
3517,Website,28-Jun-20,XLarge,cali_ckn,"Wings , Drink",28.44,2,Card,Tim,Apartment,2.6,17:11:07,22,White Water (Downtown)
3518,WhatsApp,28-Jun-20,Large,peppr_salami,Wings,18.84,4,Card,Paul,Apartment,2.7,17:11:36,23,West Glennwood
3519,Website,28-Jun-20,XLarge,the_greek,"Wings , Drink",26.81,2,Card,Paul,House,1,17:28:49,8,White Water (Downtown)
3520,Website,28-Jun-20,Medium,calabrese,No Side,11.48,1.52,Cash,Angel,House,2.8,17:34:26,24,North End
3521,Call Center,28-Jun-20,Large,four_cheese,"Wings , Drink",21,1,Cash,Tim,Apartment,2.1,17:47:51,17,Garden City
3522,Website,28-Jun-20,Large,mexicana,Wings,15.27,3,Card,Paul,House,2.5,18:14:34,21,White Water (Downtown)
3523,Website,28-Jun-20,Large,spicy_ital,"Wings , Drink",23.18,5,Card,Sammie,House,2.9,18:28:56,25,White Water (Downtown)
3524,Website,28-Jun-20,Large,ital_supr,"Wings , Drink",21.55,3,Card,Angel,Apartment,0.6,19:01:15,4,White Water (Downtown)
3525,Call Center,28-Jun-20,Large,spicy_ital,Wings,15.72,1.28,Cash,Sammie,Apartment,0.8,20:03:59,6,Collister North
3526,Website,30-Jun-20,Medium,cali_ckn,Drink,14.88,0.12,Cash,Paul,House,2.6,11:41:34,22,North End
3527,Website,30-Jun-20,Large,hawaiian,"Wings , Drink",23.66,2,Card,Paul,House,1.8,11:49:00,14,Garden City
3528,WhatsApp,30-Jun-20,Large,cali_ckn,"Wings , Drink",21.18,4.82,Cash,Angel,House,0.7,12:44:20,5,Collister North
3529,Website,30-Jun-20,Large,veggie_veg,"Wings , Drink",24.02,0.03,Cash,Angel,Hotel,2.7,13:41:08,23,Garden City
3530,Website,30-Jun-20,Large,spin_pestoach_supr,"Wings , Drink",21.28,2,Card,Angel,Business,3.2,14:11:44,28,Garden City
3531,Website,30-Jun-20,Medium,spin_pestoach_supr,Drink,14.65,2.35,Card,Tim,Business,2.7,14:49:29,23,White Water (Downtown)
3532,Website,30-Jun-20,Large,classic_dlx,"Wings , Drink",24.61,7,Card,Sammie,House,2.5,14:58:48,21,North End
3533,WhatsApp,30-Jun-20,Large,four_cheese,Wings,16.77,3.23,Cash,Paul,Apartment,1.6,15:16:20,13,Collister South
3534,Website,30-Jun-20,XLarge,the_greek,"Wings , Drink",30.43,2,Cash,Angel,House,1.4,16:06:23,11,Collister South
3535,Call Center,30-Jun-20,Medium,the_greek,No Side,11.48,2,Card,Tim,House,2,16:38:50,16,North End
3536,Website,30-Jun-20,Medium,classic_dlx,Drink,14.65,3,Card,Paul,House,2.5,16:48:57,21,North End
3537,WhatsApp,30-Jun-20,Large,ital_supr,"Wings , Drink",22.76,4,Card,Sammie,House,2.8,17:17:43,24,North End
3538,Website,30-Jun-20,XLarge,the_greek,"Wings , Drink",26.94,3.06,Card,Angel,House,1.3,17:35:45,10,Collister North
3539,Website,30-Jun-20,Large,veggie_veg,Wings,15.72,2.28,Cash,Sammie,Apartment,0.2,18:13:32,1,Collister North
3540,Website,30-Jun-20,Medium,calabrese,Drink,12.53,3,Cash,Paul,House,1.5,18:46:03,12,Collister South
3541,Call Center,30-Jun-20,XLarge,five_cheese,"Wings , Drink",27.35,6,Card,Angel,House,0.8,19:27:08,6,Collister South
3542,WhatsApp,30-Jun-20,Medium,pep_msh_pep,No Side,9.89,1,Card,Sammie,Apartment,1.1,20:09:43,8,White Water (Downtown)
3543,Website,30-Jun-20,Large,spin_pesto,"Wings , Drink",23.48,3,Card,Paul,Business,2.2,20:54:54,18,Garden City
3544,Call Center,1-Jul-20,Medium,sicilian,No Side,10.41,0.59,Cash,Paul,Apartment,2.6,11:44:12,22,Garden City
3545,Website,1-Jul-20,Medium,pepperoni,No Side,11.48,4,Card,Angel,House,3.4,12:00:54,30,North End
3546,Call Center,1-Jul-20,Large,classic_dlx,Wings,19.39,5.61,Cash,Sammie,Apartment,0.08,12:02:54,1,White Water (Downtown)
3547,Website,1-Jul-20,Large,mediterraneo,Wings,17.67,3,Card,Angel,Business,2.5,13:14:20,21,West Glennwood
3548,Website,1-Jul-20,Large,pepperoni,Wings,18.37,3,Card,Tim,Business,2.8,14:20:32,24,Garden City
3549,Call Center,1-Jul-20,XLarge,peppr_salami,"Wings , Drink",25.3,5,Card,Sammie,House,2.1,15:02:30,17,Collister North
3550,Call Center,1-Jul-20,Large,pepperoni,Wings,16.77,3.23,Cash,Paul,Apartment,3.6,17:47:02,32,Collister South
3551,WhatsApp,1-Jul-20,Large,calabrese,Wings,15.72,3,Cash,Angel,House,1.8,18:25:46,14,North End
3552,WhatsApp,1-Jul-20,Large,cali_ckn,Wings,18.88,4,Card,Tim,House,2.5,19:54:40,21,North End
3553,WhatsApp,2-Jul-20,Large,big_meat,"Wings , Drink",22.06,7.94,Cash,Paul,Apartment,3.4,11:38:35,34,North End
3554,Website,2-Jul-20,Medium,five_cheese,No Side,8.83,1.17,Cash,Sammie,House,3.5,13:18:54,35,West Glennwood
3555,Website,2-Jul-20,XLarge,ital_supr,"Wings , Drink",27.78,2,Card,Sammie,House,1.7,14:27:16,16,Collister North
3556,Website,2-Jul-20,Large,southw_ckn,"Wings , Drink",22.08,0.92,Cash,Tim,House,1,16:04:07,9,Collister South
3557,WhatsApp,2-Jul-20,XXL,bbq_ckn,"Wings,Drink, Pasta",40.61,7,Card,Tim,House,1.2,17:36:09,11,Collister South
3558,WhatsApp,2-Jul-20,XXL,big_meat,"Wings,Drink, Pasta",38.74,3.26,Cash,Sammie,House,3.7,17:56:55,37,Bogus Basin
3559,Website,2-Jul-20,Large,sicilian,"Wings , Drink",21,1,Cash,Sammie,House,1.3,19:42:53,12,Collister North
3560,Website,2-Jul-20,XLarge,cali_ckn,"Wings , Drink",32.67,5,Card,Angel,House,1.2,20:01:13,11,White Water (Downtown)
3561,Call Center,3-Jul-20,XXL,four_cheese,"Wings,Drink, Pasta",36.9,4,Card,Tim,House,2.9,12:22:58,28,North End
3562,WhatsApp,3-Jul-20,XXL,sicilian,"Wings,Drink, Pasta",35.54,4,Card,Angel,House,3.6,14:15:01,36,Bogus Basin
3563,Call Center,3-Jul-20,Large,thai_ckn,"Wings , Drink",21.53,2,Card,Paul,Apartment,2.5,15:27:42,24,White Water (Downtown)
3564,WhatsApp,3-Jul-20,Large,spicy_ital,"Wings , Drink",21.53,3.47,Cash,Angel,Apartment,3,16:40:26,29,North End
3565,Call Center,3-Jul-20,Large,ital_supr,Wings,18.88,2.12,Cash,Sammie,Apartment,2.6,17:15:58,25,White Water (Downtown)
3566,Website,3-Jul-20,Large,spin_pestoach_supr,"Wings , Drink",21.93,7,Card,Paul,House,7.6,17:49:26,85,Hidden Springs
3567,WhatsApp,3-Jul-20,XLarge,cali_ckn,"Wings , Drink",26.31,5,Card,Tim,House,5.4,18:01:21,57,Bogus Basin
3568,Call Center,3-Jul-20,XLarge,ckn_pesto,"Wings , Drink",33.7,0.3,Cash,Tim,Apartment,2.2,18:43:20,21,Garden City
3569,Website,3-Jul-20,Large,classic_dlx,"Wings , Drink",24.54,5,Card,Angel,House,2.2,18:54:29,21,Garden City
3570,Website,3-Jul-20,XLarge,prsc_argla,"Wings , Drink",26.3,0,Card,Paul,Apartment,0.9,19:35:46,8,Collister North
3571,Call Center,3-Jul-20,Medium,spin_pestoach_supr,Drink,14.3,2.7,Cash,Tim,House,3.7,20:17:22,37,North End
3572,WhatsApp,3-Jul-20,Large,the_greek,"Wings , Drink",21,4,Cash,Sammie,House,4.1,20:52:05,42,Bogus Basin
3573,Website,4-Jul-20,Large,spicy_ital,Wings,19.95,5,Card,Sammie,House,0.8,12:12:02,7,Collister South
3574,Call Center,4-Jul-20,Large,green_garden,"Wings , Drink",22.07,2.93,Cash,Paul,Apartment,2.5,15:19:05,24,Garden City
3575,Website,4-Jul-20,XLarge,ital_supr,"Wings , Drink",26.01,1.99,Card,Angel,House,3.3,17:21:37,32,Garden City
3576,Website,4-Jul-20,Large,cali_ckn,Wings,15.42,4.58,Cash,Angel,House,0.9,18:54:43,8,Collister North
3577,Website,4-Jul-20,Large,hawaiian,Wings,15.71,3,Card,Angel,House,1.4,19:28:59,13,Collister North
3578,Website,4-Jul-20,Large,spin_pestoach_supr,Wings,15.97,4,Card,Paul,House,0.6,20:14:22,5,White Water (Downtown)
3579,Website,5-Jul-20,Medium,bbq_ckn,Drink,12.91,2,Card,Paul,Business,2.9,12:16:21,28,Garden City
3580,Call Center,5-Jul-20,Large,prsc_argla,"Wings , Drink",21.01,2,Card,Sammie,Apartment,0.6,12:40:50,5,Collister North
3581,Website,5-Jul-20,Large,bbq_ckn,"Wings , Drink",21.55,5,Card,Sammie,Apartment,1,12:53:24,9,Collister North
3582,Website,5-Jul-20,Large,calabrese,"Wings , Drink",22.8,3.2,Card,Tim,House,1.5,14:19:46,14,Collister North
3583,Website,5-Jul-20,Large,napolitana,Wings,17.84,2.16,Card,Tim,Apartment,2,15:46:10,19,Garden City
3584,Website,5-Jul-20,Medium,spin_pestoach_supr,No Side,5.94,1.06,Cash,Sammie,House,2.5,17:12:37,24,Collister North
3585,WhatsApp,5-Jul-20,Large,the_greek,"Wings , Drink",22.08,1.92,Cash,Sammie,House,2.2,17:47:25,21,Garden City
3586,Website,5-Jul-20,XLarge,prsc_argla,"Wings , Drink",31.74,5,Card,Angel,House,2.5,18:13:00,24,North End
3587,Call Center,5-Jul-20,Large,four_cheese,Wings,17.84,0,Card,Tim,House,2.1,18:37:05,20,North End
3588,WhatsApp,5-Jul-20,Large,pepperoni,Wings,15.44,2,Card,Angel,House,1.1,19:35:17,10,Collister North
3589,WhatsApp,5-Jul-20,Large,bbq_ckn,Wings,15.72,4.28,Cash,Paul,House,4.2,19:53:49,43,Bogus Basin
3590,WhatsApp,5-Jul-20,Large,sicilian,Wings,17.9,6,Card,Angel,House,3.8,20:46:23,38,Bogus Basin
3591,Call Center,7-Jul-20,Large,spicy_ital,"Wings , Drink",22.99,2,Card,Sammie,Apartment,0.4,12:34:00,3,White Water (Downtown)
3592,Website,7-Jul-20,Large,prsc_argla,"Wings , Drink",21.69,5,Card,Sammie,Apartment,0.4,13:45:24,3,White Water (Downtown)
3593,Website,7-Jul-20,Large,southw_ckn,"Wings , Drink",21.63,2.37,Cash,Tim,Apartment,2.4,15:42:10,19,Garden City
3594,Call Center,7-Jul-20,Large,thai_ckn,"Wings , Drink",23.48,2.52,Cash,Tim,House,2.3,16:19:36,18,Collister North
3595,Website,7-Jul-20,XLarge,big_meat,"Wings , Drink",26.18,3,Card,Sammie,House,1.8,16:58:36,14,Bogus Basin
3596,WhatsApp,7-Jul-20,XLarge,hawaiian,"Wings , Drink",26.78,4,Card,Sammie,House,0.9,18:53:52,7,Collister South
3597,Website,7-Jul-20,Medium,ital_supr,Drink,12.87,5,Card,Angel,Apartment,1.7,20:33:56,13,Collister North
3598,Website,9-Jul-20,Medium,mediterraneo,Drink,13.95,2.05,Cash,Angel,House,2.6,12:32:03,21,North End
3599,Call Center,9-Jul-20,Large,sicilian,Wings,15.71,2,Card,Paul,Apartment,2.2,13:00:48,18,White Water (Downtown)
3600,Call Center,9-Jul-20,Large,spin_pestoach_supr,Wings,19.8,2,Card,Sammie,House,1.2,13:20:44,9,Collister South
3601,Website,9-Jul-20,Large,spin_pestoach_supr,Wings,15.72,2.28,Cash,Angel,House,1.2,13:34:49,9,Collister South
3602,Website,9-Jul-20,Large,the_greek,"Wings , Drink",20.83,2.17,Cash,Sammie,Apartment,0.3,14:21:14,2,Collister North
3603,Website,9-Jul-20,XLarge,veggie_veg,"Wings , Drink",34.03,5,Card,Angel,House,2.3,15:44:31,18,West Glennwood
3604,WhatsApp,9-Jul-20,Large,classic_dlx,Wings,15.72,4.28,Cash,Angel,Business,3,16:57:15,25,West Glennwood
3605,Website,9-Jul-20,Large,peppr_salami,Wings,18.24,5,Card,Sammie,Apartment,3.2,17:13:58,27,Garden City
3606,Call Center,9-Jul-20,Medium,hawaiian,No Side,11.48,1.52,Cash,Paul,Apartment,2.1,18:22:10,17,Garden City
3607,Call Center,9-Jul-20,Large,hawaiian,Wings,18.9,1.1,Cash,Tim,Business,0.9,19:00:00,7,Collister South
3608,Call Center,9-Jul-20,XLarge,soppressata,"Wings , Drink",29.47,2,Card,Tim,House,2.9,20:20:30,24,West Glennwood
3609,Call Center,9-Jul-20,Large,spin_pestoach_supr,Wings,18.9,5,Card,Angel,Apartment,2.07,20:34:26,16,White Water (Downtown)
3610,WhatsApp,9-Jul-20,XLarge,thai_ckn,"Wings , Drink",27.63,3,Card,Paul,House,1.8,20:41:00,14,Collister North
3611,Website,10-Jul-20,XLarge,napolitana,"Wings , Drink",25.19,2.36,Cash,Angel,Apartment,1.9,11:35:51,17,White Water (Downtown)
3612,Call Center,10-Jul-20,Medium,thai_ckn,Drink,14.46,1.2,Card,Angel,House,2.9,12:03:36,26,North End
3613,Website,10-Jul-20,XLarge,bbq_ckn,"Wings , Drink",34.6,4.2,Card,Angel,House,2.5,12:56:06,22,Bogus Basin
3614,Website,10-Jul-20,Large,calabrese,Wings,19.75,2.2,Card,Sammie,House,3,13:27:47,27,West Glennwood
3615,Call Center,10-Jul-20,Large,five_cheese,Wings,15.53,2.42,Cash,Sammie,Apartment,1.9,14:06:37,17,White Water (Downtown)
3616,Website,10-Jul-20,Medium,four_cheese,No Side,11.62,1.2,Card,Sammie,Apartment,3.3,14:19:12,29,Bogus Basin
3617,WhatsApp,10-Jul-20,XLarge,ital_supr,"Wings , Drink",33.51, -   ,Cash,Angel,Apartment,1.8,15:29:10,16,Garden City
3618,Website,10-Jul-20,Large,ital_supr,Wings,16.12,4.2,Card,Angel,House,1.1,17:24:23,9,Bogus Basin
3619,Call Center,10-Jul-20,XLarge,mediterraneo,"Wings , Drink",26.8,4.2,Card,Angel,House,4,17:39:32,36,North End
3620,Website,10-Jul-20,Large,mexicana,Wings,19.76,3.2,Card,Sammie,Apartment,1.7,18:13:19,15,Garden City
3621,Website,10-Jul-20,Large,peppr_salami,Wings,16.29,2.2,Card,Angel,House,0.4,18:59:05,3,Collister North
3622,WhatsApp,10-Jul-20,Large,spin_pestoach_supr,"Wings , Drink",23.29,2.66,Cash,Sammie,Hotel,2.3,19:52:20,20,Garden City
3623,Call Center,10-Jul-20,Medium,napolitana,No Side,11.29,1.66,Cash,Sammie,Apartment,2.7,20:34:39,24,Garden City
3624,Call Center,11-Jul-20,Large,ital_supr,Wings,19.75,1.2,Cash,Angel,House,1.4,12:21:25,12,Collister South
3625,Website,11-Jul-20,Large,sicilian,Wings,19.94,5.06,Cash,Angel,House,2.2,13:07:02,19,Collister North
3626,Call Center,11-Jul-20,Large,big_meat,Wings,15.27,3,Card,Angel,Apartment,3.2,13:23:48,29,Garden City
3627,Website,11-Jul-20,XLarge,five_cheese,"Wings , Drink",33.7,7.3,Card,Angel,House,1.4,13:41:20,12,Collister North
3628,Website,11-Jul-20,Large,ital_supr,Wings,19.96,1,Card,Paul,House,2.9,15:16:15,26,White Water (Downtown)
3629,Website,11-Jul-20,Large,five_cheese,Wings,19.75,2,Card,Angel,Apartment,0.9,17:35:34,8,North End
3630,WhatsApp,11-Jul-20,Large,ital_supr,Wings,15.44,0.56,Cash,Angel,House,3.3,18:04:47,29,Collister North
3631,WhatsApp,11-Jul-20,Medium,southw_ckn,Drink,13.88,0,Card,Angel,Apartment,3,20:06:45,27,Collister South
3632,WhatsApp,12-Jul-20,Large,southw_ckn,Wings,18.37,4,Cash,Angel,House,1.6,11:43:29,14,Bogus Basin
3633,WhatsApp,12-Jul-20,Large,bbq_ckn,"Wings , Drink",22.06,2.94,Cash,Angel,House,3.1,12:49:36,28,West Glennwood
3634,Website,12-Jul-20,XXL Pizza,ital_supr,"Wings, Pasta, Salad",47.55,3,Card,Angel,House,4,14:41:55,36,West Glennwood
3635,Call Center,12-Jul-20,Large,pepperoni,Wings,15.27,0,Cash,Tim,Apartment,2.5,15:10:02,22,Bogus Basin
3636,Website,12-Jul-20,Medium,prsc_argla,Drink,14.65,2.35,Cash,Angel,Apartment,3.4,15:12:31,30,West Glennwood
3637,WhatsApp,12-Jul-20,Large,sicilian,"Wings , Drink",22.06,2,Card,Angel,Apartment,0.4,16:12:23,3,White Water (Downtown)
3638,WhatsApp,12-Jul-20,Medium,thai_ckn,Drink,14.65,2.35,Cash,Angel,House,2.6,16:45:25,23,White Water (Downtown)
3639,Call Center,12-Jul-20,XXL Pizza,classic_dlx,"Wings, Pasta, Salad",68.22,0,Card,Tim,House,3.6,17:30:27,32,West Glennwood
3640,Website,12-Jul-20,Medium,veggie_veg,No Side,11.86,2,Card,Angel,House,1,18:13:22,9,Collister North
3641,Website,12-Jul-20,Large,bbq_ckn,Wings,17.32,2.25,Card,Angel,Apartment,0.8,18:28:28,7,Collister North
3642,WhatsApp,12-Jul-20,XLarge,classic_dlx,"Wings , Drink",29.9,6,Card,Paul,Apartment,1,19:25:20,9,Collister North
3643,Website,12-Jul-20,XLarge,spin_pestoach_supr,"Wings , Drink",31.03,5.97,Cash,Angel,House,7.5,20:40:10,70,Hidden Springs
3644,WhatsApp,18-Jul-20,XLarge,ckn_alfredo,"Wings , Drink",28.96,5.04,Cash,Angel,Apartment,2.4,12:30:16,21,Bogus Basin
3645,Call Center,18-Jul-20,XLarge,green_garden,"Wings , Drink",26.82,5,Card,Angel,House,2.1,12:51:43,18,White Water (Downtown)
3646,Call Center,18-Jul-20,Large,thai_ckn,Wings,15.71,3,Cash,Sammie,House,1.6,13:15:00,14,Collister South
3647,WhatsApp,18-Jul-20,Large,mexicana,Wings,15.71,4.31,Cash,Angel,House,1.3,13:22:54,11,Collister North
3648,Call Center,18-Jul-20,Large,pepperoni,Wings,18.88,6,Card,Angel,House,7.7,15:11:01,72,White Water (Downtown)
3649,Website,18-Jul-20,Large,big_meat,Wings,19.31,4.69,Cash,Angel,Hotel,3.2,16:36:02,29,White Water (Downtown)
3650,Website,18-Jul-20,XLarge,green_garden,"Wings , Drink",28.05,3.95,Card,Angel,House,1.7,17:21:33,15,Collister North
3651,WhatsApp,18-Jul-20,Large,ital_supr,Wings,18.98,4.02,Cash,Angel,House,0.8,17:29:25,7,Collister South
3652,Call Center,18-Jul-20,Medium,ital_supr,Drink,13.06,1.94,Cash,Sammie,Business,0.3,17:34:41,2,Collister South
