Delivery_ID,Rider_Name,Location_Type,Distance_Km,Order_Time,Delivery_Time_Mins,Delivery_Location
3382,Sammie,House,2.1,17:54:25,18,North End
3383,Angel,House,1.5,17:56:07,12,Collister North
3384,Tim,Business,0.5,18:44:04,4,Collister South
3385,Angel,House,3.1,19:24:01,26,North End
3386,Paul,Apartment,3.2,19:43:14,27,White Water (Downtown)
3387,Sammie,Apartment,3.5,20:19:33,29,North End
3388,Angel,House,7.8,20:21:28,72,Hidden Springs
3389,Sammie,House,3,20:24:29,25,North End
3390,Angel,Apartment,0.3,11:45:37,2,Collister North
3391,Angel,House,7.6,12:29:42,70,Hidden Springs
3392,Sammie,House,1.2,13:14:10,9,Collister South
3393,Paul,House,1,14:15:37,8,Collister North
3394,Tim,Apartment,2.9,15:01:02,24,Garden City
3395,Tim,Apartment,1.9,16:03:08,15,Garden City
3396,Angel,Apartment,3.5,16:30:25,29,White Water (Downtown)
3397,Paul,House,1.8,17:17:58,14,Collister North
3398,Tim,Apartment,2.5,17:46:31,20,White Water (Downtown)
3399,Angel,House,7.6,18:07:49,70,Hidden Springs
3400,Sammie,House,3.3,18:45:57,27,Bogus Basin
3401,Angel,House,2.8,18:57:10,23,West Glennwood
3402,Sammie,Apartment,3.1,19:12:48,26,North End
3403,Angel,Apartment,3.1,19:19:20,26,North End
3404,Angel,House,1.4,19:51:21,11,Collister North
3405,Sammie,Apartment,3.4,20:24:59,28,Bogus Basin
3406,Paul,Apartment,2.2,20:37:30,18,Garden City
3407,Tim,Apartment,3,20:57:30,25,West Glennwood
3408,Tim,Apartment,0.2,12:04:48,1,Collister North
3409,Angel,Hotel,2.7,12:10:49,22,White Water (Downtown)
3410,Paul,House,2.2,12:47:34,18,Garden City
3411,Tim,House,7.2,13:02:45,66,Hidden Springs
3412,Tim,House,4.5,13:08:25,39,Bogus Basin
3413,Paul,House,2,13:24:17,16,Collister North
3414,Paul,House,2.1,13:46:01,17,Collister North
3415,Sammie,Apartment,0.4,13:51:21,3,White Water (Downtown)
3416,Sammie,Apartment,0.3,13:54:36,2,Collister North
3417,Tim,House,0.9,14:00:13,7,Collister North
3418,Tim,Apartment,0.4,14:21:10,3,Collister North
3419,Sammie,House,3,14:32:57,25,West Glennwood
3420,Sammie,House,0.9,14:35:32,7,Collister South
3421,Angel,Apartment,3.3,14:47:46,27,North End
3422,Tim,Apartment,2.7,15:14:30,22,North End
3423,Angel,Apartment,2.5,15:24:38,20,White Water (Downtown)
3424,Paul,Apartment,0.3,15:35:32,2,White Water (Downtown)
3425,Sammie,House,0.6,15:49:09,4,Collister South
3426,Angel,Hotel,2.7,16:08:02,22,White Water (Downtown)
3427,Sammie,Apartment,1.2,16:52:11,9,Collister North
3428,Angel,Apartment,1,17:04:54,8,Collister North
3429,Angel,House,1.3,18:03:43,10,Collister North
3430,Sammie,House,7.7,18:37:22,71,Hidden Springs
3431,Paul,House,2.5,19:32:50,20,North End
3432,Tim,Apartment,0.9,19:42:41,7,Collister South
3433,Tim,Apartment,2.6,20:58:38,21,White Water (Downtown)
3434,Angel,Apartment,0.5,12:07:54,4,White Water (Downtown)
3435,Paul,Apartment,0.2,12:34:12,1,Collister North
3436,Tim,House,1.1,13:00:08,8,Collister North
3437,Angel,House,0.9,13:23:02,7,Collister South
3438,Tim,Apartment,2.9,13:38:50,24,Bogus Basin
3439,Angel,House,3.2,14:33:38,27,North End
3440,Paul,House,1,15:48:27,8,Collister North
3441,Sammie,House,3.1,17:01:03,26,West Glennwood
3442,Angel,Apartment,0.5,17:26:55,4,White Water (Downtown)
3443,Sammie,House,1.1,17:46:02,8,Collister South
3444,Angel,House,2.3,18:06:25,18,Garden City
3445,Angel,House,1.9,17:14:26,15,North End
3446,Sammie,Apartment,0.8,17:46:02,6,Collister North
3447,Paul,House,3.4,18:00:16,28,North End
3448,Tim,Apartment,1.5,18:06:25,12,Collister South
3449,Tim,House,1.9,18:16:02,15,North End
3450,Angel,Apartment,2.1,18:22:07,17,Garden City
3451,Paul,House,2.1,18:31:26,17,Bogus Basin
3452,Tim,Apartment,0.4,18:37:54,3,White Water (Downtown)
3453,Tim,Apartment,2.7,20:05:27,22,North End
3454,Paul,House,2.2,20:10:32,18,Collister North
3455,Sammie,Apartment,0.4,20:23:11,3,White Water (Downtown)
3456,Sammie,Apartment,0.4,20:43:11,3,White Water (Downtown)
3457,Tim,Apartment,2.4,12:09:40,19,Garden City
3458,Paul,House,1,12:19:50,9,Collister South
3459,Sammie,House,3.8,13:07:37,35,Bogus Basin
3460,Sammie,Apartment,0.8,13:34:25,7,Collister North
3461,Tim,House,2.3,14:21:48,20,White Water (Downtown)
3462,Tim,Apartment,3.5,14:46:45,32,White Water (Downtown)
3463,Sammie,House,2.1,16:26:11,19,North End
3464,Sammie,Apartment,3.3,18:15:14,30,North End
3465,Angel,House,1.8,19:00:12,16,Collister South
3466,Tim,House,3.5,20:46:18,32,North End
3467,Angel,Apartment,1.7,11:52:11,15,White Water (Downtown)
3468,Paul,House,2.8,12:26:53,25,North End
3469,Paul,Apartment,2.9,13:27:10,26,North End
3470,Angel,House,4.2,13:33:16,39,Bogus Basin
3471,Sammie,Apartment,0.6,13:42:20,5,White Water (Downtown)
3472,Paul,House,1.1,15:11:01,9,Collister North
3473,Sammie,Apartment,3,16:07:41,27,Bogus Basin
3474,Tim,Apartment,0.3,18:38:41,2,White Water (Downtown)
3475,Angel,House,4,18:45:58,37,North End
3476,Tim,House,2.1,19:32:08,19,White Water (Downtown)
3477,Angel,Apartment,2.8,20:37:53,25,Garden City
3478,Angel,House,1.6,11:25:25,14,Garden City
3479,Sammie,Business,2.9,11:39:14,26,Garden City
3480,Angel,Business,3.6,12:20:46,33,Garden City
3481,Angel,House,0.9,13:34:18,8,Collister North
3482,Paul,House,1.2,14:19:34,10,White Water (Downtown)
3483,Tim,House,2.7,14:26:51,24,Garden City
3484,Tim,House,2.9,15:32:57,26,West Glennwood
3485,Paul,House,2.2,16:49:58,20,Collister North
3486,Paul,Business,0.6,17:11:32,5,Collister South
3487,Angel,Apartment,0.3,17:32:30,2,Collister North
3488,Tim,House,2,18:00:46,18,Collister South
3489,Paul,Business,0.6,18:24:28,5,Collister South
3490,Sammie,House,1.7,18:32:30,15,Collister North
3491,Angel,House,2.5,19:28:42,22,Collister South
3492,Sammie,Apartment,1.2,19:46:17,10,Collister North
3493,Paul,House,3.3,20:09:16,30,Garden City
3494,Paul,House,1.6,11:31:03,14,Collister South
3495,Angel,House,2,13:40:00,18,Garden City
3496,Angel,House,2,14:55:20,18,Garden City
3497,Angel,House,1.5,16:02:17,13,Collister South
3498,Tim,House,1.5,16:13:08,13,Collister South
3499,Sammie,House,1.4,17:33:56,12,Collister South
3500,Paul,Apartment,3.9,18:06:26,36,North End
3501,Angel,House,3.5,18:22:51,32,West Glennwood
3502,Tim,House,2.2,19:15:50,20,Garden City
3503,Paul,Apartment,0.4,20:02:14,3,White Water (Downtown)
3504,Sammie,Apartment,2.3,20:11:10,20,West Glennwood
3505,Angel,House,1.8,20:26:06,16,Collister South
3506,Sammie,Apartment,2.5,20:28:11,22,White Water (Downtown)
3507,Paul,Apartment,2.9,20:56:35,26,North End
3508,Angel,House,1.6,11:54:36,14,Collister North
3509,Tim,Business,2.9,12:28:09,25,Garden City
3510,Angel,Apartment,2.9,12:34:00,25,Garden City
3511,Angel,House,3.6,13:27:02,32,North End
3512,Sammie,House,1.2,14:35:50,9,White Water (Downtown)
3513,Angel,House,0.2,15:07:28,1,Collister North
3514,Angel,Apartment,2.9,16:03:52,25,North End
3515,Paul,House,2.2,16:25:39,18,Garden City
3516,Tim,House,0.9,17:01:44,7,Collister South
3517,Tim,Apartment,2.6,17:11:07,22,White Water (Downtown)
3518,Paul,Apartment,2.7,17:11:36,23,West Glennwood
3519,Paul,House,1,17:28:49,8,White Water (Downtown)
3520,Angel,House,2.8,17:34:26,24,North End
3521,Tim,Apartment,2.1,17:47:51,17,Garden City
3522,Paul,House,2.5,18:14:34,21,White Water (Downtown)
3523,Sammie,House,2.9,18:28:56,25,White Water (Downtown)
3524,Angel,Apartment,0.6,19:01:15,4,White Water (Downtown)
3525,Sammie,Apartment,0.8,20:03:59,6,Collister North
3526,Paul,House,2.6,11:41:34,22,North End
3527,Paul,House,1.8,11:49:00,14,Garden City
3528,Angel,House,0.7,12:44:20,5,Collister North
3529,Angel,Hotel,2.7,13:41:08,23,Garden City
3530,Angel,Business,3.2,14:11:44,28,Garden City
3531,Tim,Business,2.7,14:49:29,23,White Water (Downtown)
3532,Sammie,House,2.5,14:58:48,21,North End
3533,Paul,Apartment,1.6,15:16:20,13,Collister South
3534,Angel,House,1.4,16:06:23,11,Collister South
3535,Tim,House,2,16:38:50,16,North End
3536,Paul,House,2.5,16:48:57,21,North End
3537,Sammie,House,2.8,17:17:43,24,North End
3538,Angel,House,1.3,17:35:45,10,Collister North
3539,Sammie,Apartment,0.2,18:13:32,1,Collister North
3540,Paul,House,1.5,18:46:03,12,Collister South
3541,Angel,House,0.8,19:27:08,6,Collister South
3542,Sammie,Apartment,1.1,20:09:43,8,White Water (Downtown)
3543,Paul,Business,2.2,20:54:54,18,Garden City
3544,Paul,Apartment,2.6,11:44:12,22,Garden City
3545,Angel,House,3.4,12:00:54,30,North End
3546,Sammie,Apartment,0.08,12:02:54,1,White Water (Downtown)
3547,Angel,Business,2.5,13:14:20,21,West Glennwood
3548,Tim,Business,2.8,14:20:32,24,Garden City
3549,Sammie,House,2.1,15:02:30,17,Collister North
3550,Paul,Apartment,3.6,17:47:02,32,Collister South
3551,Angel,House,1.8,18:25:46,14,North End
3552,Tim,House,2.5,19:54:40,21,North End
3553,Paul,Apartment,3.4,11:38:35,34,North End
3554,Sammie,House,3.5,13:18:54,35,West Glennwood
3555,Sammie,House,1.7,14:27:16,16,Collister North
3556,Tim,House,1,16:04:07,9,Collister South
3557,Tim,House,1.2,17:36:09,11,Collister South
3558,Sammie,House,3.7,17:56:55,37,Bogus Basin
3559,Sammie,House,1.3,19:42:53,12,Collister North
3560,Angel,House,1.2,20:01:13,11,White Water (Downtown)
3561,Tim,House,2.9,12:22:58,28,North End
3562,Angel,House,3.6,14:15:01,36,Bogus Basin
3563,Paul,Apartment,2.5,15:27:42,24,White Water (Downtown)
3564,Angel,Apartment,3,16:40:26,29,North End
3565,Sammie,Apartment,2.6,17:15:58,25,White Water (Downtown)
3566,Paul,House,7.6,17:49:26,85,Hidden Springs
3567,Tim,House,5.4,18:01:21,57,Bogus Basin
3568,Tim,Apartment,2.2,18:43:20,21,Garden City
3569,Angel,House,2.2,18:54:29,21,Garden City
3570,Paul,Apartment,0.9,19:35:46,8,Collister North
3571,Tim,House,3.7,20:17:22,37,North End
3572,Sammie,House,4.1,20:52:05,42,Bogus Basin
3573,Sammie,House,0.8,12:12:02,7,Collister South
3574,Paul,Apartment,2.5,15:19:05,24,Garden City
3575,Angel,House,3.3,17:21:37,32,Garden City
3576,Angel,House,0.9,18:54:43,8,Collister North
3577,Angel,House,1.4,19:28:59,13,Collister North
3578,Paul,House,0.6,20:14:22,5,White Water (Downtown)
3579,Paul,Business,2.9,12:16:21,28,Garden City
3580,Sammie,Apartment,0.6,12:40:50,5,Collister North
3581,Sammie,Apartment,1,12:53:24,9,Collister North
3582,Tim,House,1.5,14:19:46,14,Collister North
3583,Tim,Apartment,2,15:46:10,19,Garden City
3584,Sammie,House,2.5,17:12:37,24,Collister North
3585,Sammie,House,2.2,17:47:25,21,Garden City
3586,Angel,House,2.5,18:13:00,24,North End
3587,Tim,House,2.1,18:37:05,20,North End
3588,Angel,House,1.1,19:35:17,10,Collister North
3589,Paul,House,4.2,19:53:49,43,Bogus Basin
3590,Angel,House,3.8,20:46:23,38,Bogus Basin
3591,Sammie,Apartment,0.4,12:34:00,3,White Water (Downtown)
3592,Sammie,Apartment,0.4,13:45:24,3,White Water (Downtown)
3593,Tim,Apartment,2.4,15:42:10,19,Garden City
3594,Tim,House,2.3,16:19:36,18,Collister North
3595,Sammie,House,1.8,16:58:36,14,Bogus Basin
3596,Sammie,House,0.9,18:53:52,7,Collister South
3597,Angel,Apartment,1.7,20:33:56,13,Collister North
3598,Angel,House,2.6,12:32:03,21,North End
3599,Paul,Apartment,2.2,13:00:48,18,White Water (Downtown)
3600,Sammie,House,1.2,13:20:44,9,Collister South
3601,Angel,House,1.2,13:34:49,9,Collister South
3602,Sammie,Apartment,0.3,14:21:14,2,Collister North
3603,Angel,House,2.3,15:44:31,18,West Glennwood
3604,Angel,Business,3,16:57:15,25,West Glennwood
3605,Sammie,Apartment,3.2,17:13:58,27,Garden City
3606,Paul,Apartment,2.1,18:22:10,17,Garden City
3607,Tim,Business,0.9,19:00:00,7,Collister South
3608,Tim,House,2.9,20:20:30,24,West Glennwood
3609,Angel,Apartment,2.07,20:34:26,16,White Water (Downtown)
3610,Paul,House,1.8,20:41:00,14,Collister North
3611,Angel,Apartment,1.9,11:35:51,17,White Water (Downtown)
3612,Angel,House,2.9,12:03:36,26,North End
3613,Angel,House,2.5,12:56:06,22,Bogus Basin
3614,Sammie,House,3,13:27:47,27,West Glennwood
3615,Sammie,Apartment,1.9,14:06:37,17,White Water (Downtown)
3616,Sammie,Apartment,3.3,14:19:12,29,Bogus Basin
3617,Angel,Apartment,1.8,15:29:10,16,Garden City
3618,Angel,House,1.1,17:24:23,9,Bogus Basin
3619,Angel,House,4,17:39:32,36,North End
3620,Sammie,Apartment,1.7,18:13:19,15,Garden City
3621,Angel,House,0.4,18:59:05,3,Collister North
3622,Sammie,Hotel,2.3,19:52:20,20,Garden City
3623,Sammie,Apartment,2.7,20:34:39,24,Garden City
3624,Angel,House,1.4,12:21:25,12,Collister South
3625,Angel,House,2.2,13:07:02,19,Collister North
3626,Angel,Apartment,3.2,13:23:48,29,Garden City
3627,Angel,House,1.4,13:41:20,12,Collister North
3628,Paul,House,2.9,15:16:15,26,White Water (Downtown)
3629,Angel,Apartment,0.9,17:35:34,8,North End
3630,Angel,House,3.3,18:04:47,29,Collister North
3631,Angel,Apartment,3,20:06:45,27,Collister South
3632,Angel,House,1.6,11:43:29,14,Bogus Basin
3633,Angel,House,3.1,12:49:36,28,West Glennwood
3634,Angel,House,4,14:41:55,36,West Glennwood
3635,Tim,Apartment,2.5,15:10:02,22,Bogus Basin
3636,Angel,Apartment,3.4,15:12:31,30,West Glennwood
3637,Angel,Apartment,0.4,16:12:23,3,White Water (Downtown)
3638,Angel,House,2.6,16:45:25,23,White Water (Downtown)
3639,Tim,House,3.6,17:30:27,32,West Glennwood
3640,Angel,House,1,18:13:22,9,Collister North
3641,Angel,Apartment,0.8,18:28:28,7,Collister North
3642,Paul,Apartment,1,19:25:20,9,Collister North
3643,Angel,House,7.5,20:40:10,70,Hidden Springs
3644,Angel,Apartment,2.4,12:30:16,21,Bogus Basin
3645,Angel,House,2.1,12:51:43,18,White Water (Downtown)
3646,Sammie,House,1.6,13:15:00,14,Collister South
3647,Angel,House,1.3,13:22:54,11,Collister North
3648,Angel,House,7.7,15:11:01,72,White Water (Downtown)
3649,Angel,Hotel,3.2,16:36:02,29,White Water (Downtown)
3650,Angel,House,1.7,17:21:33,15,Collister North
3651,Angel,House,0.8,17:29:25,7,Collister South
3652,Sammie,Business,0.3,17:34:41,2,Collister South
3653,Sammie,House,1.2,18:05:29,10,Collister South
3654,Sammie,Apartment,1.7,18:39:22,15,White Water (Downtown)
3655,Sammie,House,3.4,20:21:54,30,Garden City
3656,Angel,House,2.7,11:02:20,24,North End
3657,Paul,House,1,11:41:28,9,Collister South
3658,Tim,Apartment,2.5,11:57:00,22,West Glennwood
3659,Angel,Apartment,0.3,12:14:34,2,Collister North
3660,Angel,Apartment,3.3,12:27:29,29,White Water (Downtown)
3661,Angel,House,0.3,13:30:48,2,Collister North
3662,Paul,House,2.6,13:57:36,23,Collister North
3663,Angel,House,3.1,14:30:40,28,North End
3664,Angel,House,3.6,15:14:38,32,North End
3665,Tim,House,0.7,15:22:47,6,Collister South
3666,Tim,Apartment,2.2,15:28:24,19,Garden City
3667,Tim,Apartment,2.2,15:31:04,19,Garden City
3668,Angel,House,0.6,15:35:47,5,White Water (Downtown)
3669,Angel,Apartment,2.4,16:06:27,21,White Water (Downtown)
3670,Angel,House,1.1,16:41:00,9,White Water (Downtown)
3671,Paul,House,0.9,16:44:51,8,Collister North
3672,Tim,Apartment,2.9,17:39:57,26,White Water (Downtown)
3673,Sammie,Apartment,0.3,17:44:59,2,White Water (Downtown)
3674,Tim,House,0.7,19:10:16,6,Collister South
3675,Tim,Apartment,3,19:46:05,27,North End
3676,Tim,Apartment,2.4,19:49:40,21,White Water (Downtown)
3677,Sammie,Apartment,2.73,20:05:14,24,White Water (Downtown)
3678,Paul,Apartment,2.6,20:35:17,23,White Water (Downtown)
3679,Sammie,Apartment,3.8,20:37:13,34,North End
3680,Angel,Apartment,1.3,11:40:10,11,Collister North
3681,Sammie,House,2,13:05:35,17,Collister North
3682,Angel,House,1.8,13:40:23,16,Collister North
3683,Sammie,Apartment,2.7,15:30:43,24,Garden City
3684,Angel,House,8.2,17:14:47,77,Hidden Springs
3685,Angel,House,0.09,17:25:18,1,Collister North
3686,Paul,House,2.3,18:44:50,20,Garden City
3687,Angel,Apartment,0.4,19:19:33,3,Collister North
3688,Sammie,House,3.1,20:34:28,28,North End
3689,Sammie,Apartment,3.7,12:07:10,33,North End
3690,Angel,House,2.7,12:31:02,24,North End
3691,Angel,House,0.9,13:23:55,8,Collister South
3692,Angel,House,2.5,14:36:32,22,North End
3693,Sammie,Apartment,0.3,16:19:36,2,Collister North
3694,Angel,House,1.5,17:15:23,13,Collister South
3695,Angel,Apartment,3.6,17:48:36,32,White Water (Downtown)
3696,Tim,House,1.6,18:27:50,14,Collister North
3697,Tim,Apartment,1.6,19:33:31,14,Collister South
3698,Angel,Apartment,1.7,19:57:06,15,White Water (Downtown)
3699,Angel,Apartment,2.6,20:19:31,23,Garden City
3700,Sammie,House,1.5,20:34:06,13,Collister North
3701,Sammie,House,2.7,12:11:18,24,Garden City
3702,Tim,House,1.9,12:35:06,17,Collister North
3703,Tim,Apartment,2.3,13:26:09,20,Garden City
3704,Tim,Apartment,0.4,13:52:39,3,White Water (Downtown)
3705,Tim,House,2.2,14:33:10,19,Garden City
3706,Sammie,House,2.2,17:07:20,19,Collister North
3707,Paul,Apartment,0.4,17:36:47,3,White Water (Downtown)
3708,Sammie,House,1.1,17:42:31,9,Collister North
3709,Sammie,Apartment,2.7,18:06:56,24,West Glennwood
3710,Sammie,Apartment,2.7,18:16:29,24,West Glennwood
3711,Tim,House,3.9,18:31:28,35,North End
3712,Sammie,House,1.7,19:19:20,15,Collister South
3713,Sammie,House,2,20:21:06,17,Collister South
3714,Paul,House,1,12:44:37,9,North End
3715,Angel,House,4.7,13:07:42,43,Bogus Basin
3716,Tim,House,1.9,14:52:25,17,Collister North
3717,Angel,House,7.9,15:13:40,74,Hidden Springs
3718,Angel,Apartment,3.8,15:28:07,34,North End
3719,Angel,House,2.9,15:35:37,26,North End
3720,Sammie,Apartment,0.08,15:52:16,1,White Water (Downtown)
3721,Paul,House,2.2,17:16:32,19,Garden City
3722,Paul,House,2.6,17:21:24,23,Garden City
3723,Tim,House,3.8,17:22:08,34,Bogus Basin
3724,Tim,House,2.8,17:53:14,25,White Water (Downtown)
3725,Sammie,Apartment,2.6,18:40:22,23,White Water (Downtown)
3726,Paul,House,2.6,18:46:11,23,White Water (Downtown)
3727,Sammie,House,2,19:02:33,17,Collister South
3728,Angel,House,0.6,19:05:04,5,White Water (Downtown)
3729,Sammie,Apartment,0.5,19:06:29,4,White Water (Downtown)
3730,Angel,House,2.6,19:17:49,23,Collister North
3731,Sammie,Apartment,2.6,19:22:31,23,Hidden Springs
3732,Angel,House,2.9,19:35:53,26,White Water (Downtown)
3733,Angel,House,1.2,19:52:09,10,Collister South
3734,Paul,House,2.9,20:43:46,26,West Glennwood
3735,Angel,House,1,20:44:43,9,Collister South
3736,Sammie,House,2.3,11:33:10,20,North End
3737,Sammie,House,0.7,12:37:50,6,White Water (Downtown)
3738,Angel,House,2,13:17:14,17,White Water (Downtown)
3739,Angel,Apartment,2.2,15:31:02,19,Garden City
3740,Angel,Apartment,0.2,17:04:35,2,Collister North
3741,Sammie,House,1.6,17:28:19,14,Collister North
3742,Angel,Business,3.1,17:57:30,28,Garden City
3743,Angel,Business,1.3,19:01:44,11,Collister North
3744,Tim,House,2.9,20:36:19,26,Garden City
3745,Tim,Business,3.8,12:53:11,34,White Water (Downtown)
3746,Angel,House,1.6,12:55:37,14,Collister South
3747,Angel,House,3,13:03:59,27,Garden City
3748,Angel,House,1.4,13:12:42,12,Collister South
3749,Tim,House,3.6,13:27:05,32,West Glennwood
3750,Paul,House,2.5,13:43:11,22,Garden City
3751,Sammie,House,3,14:03:39,27,Garden City
3752,Angel,House,2.3,14:19:14,20,Bogus Basin
3753,Sammie,Business,2.5,14:28:23,22,Garden City
3754,Paul,Apartment,2.7,15:03:56,24,North End
3755,Angel,Apartment,2.6,15:26:27,23,Garden City
3756,Tim,House,3.3,16:03:25,29,Garden City
3757,Paul,Apartment,2.1,16:19:11,18,Garden City
3758,Angel,House,2.8,16:30:24,25,Garden City
3759,Sammie,Apartment,2.2,16:53:12,19,White Water (Downtown)
3760,Paul,House,1.6,17:17:06,14,Garden City
3761,Sammie,House,0.8,17:20:15,7,Collister South
3762,Tim,House,4.5,17:28:39,41,Bogus Basin
3763,Angel,Apartment,3.7,18:00:36,33,North End
3764,Angel,House,2.1,18:09:28,18,North End
3765,Sammie,Apartment,0.3,18:23:25,2,Collister North
3766,Angel,House,1.9,18:38:35,17,North End
3767,Angel,Apartment,3.8,18:42:22,34,North End
3768,Paul,House,3.1,20:26:10,28,West Glennwood
3769,Tim,House,4.1,11:16:16,37,North End
3770,Tim,House,2.8,11:59:51,25,North End
3771,Paul,House,3,12:45:04,27,North End
3772,Paul,House,2.1,13:49:39,18,North End
3773,Angel,House,1.2,17:46:23,10,Collister North
3774,Tim,Business,2.6,20:08:34,23,Garden City
3775,Paul,House,2.4,12:14:31,21,White Water (Downtown)
3776,Sammie,House,2.6,14:31:02,23,North End
3777,Angel,Apartment,2.5,15:02:16,22,White Water (Downtown)
3778,Sammie,House,3.4,16:25:38,30,Bogus Basin
3779,Paul,House,1.7,17:09:34,15,Collister North
3780,Paul,House,8.3,18:01:22,78,Hidden Springs
3781,Angel,House,1.7,19:11:19,15,Collister North
3782,Angel,House,1,19:17:48,9,Collister North
3783,Angel,House,2.4,20:10:52,21,West Glennwood
3784,Tim,House,7.7,20:30:13,72,Hidden Springs
3785,Sammie,Apartment,0.8,20:47:03,7,Collister North
3786,Paul,House,2.2,11:46:07,19,White Water (Downtown)
3787,Angel,House,1.6,11:52:22,14,Collister North
3788,Tim,House,7.9,12:02:29,74,Hidden Springs
3789,Paul,Apartment,0.08,12:37:16,1,White Water (Downtown)
3790,Sammie,Apartment,0.3,12:50:04,2,Collister North
3791,Angel,Apartment,0.2,13:10:07,2,Collister North
3792,Sammie,House,3.8,13:32:05,34,Bogus Basin
3793,Paul,House,1,13:32:31,9,Collister North
3794,Angel,House,2.9,13:34:46,26,North End
3795,Tim,House,1.5,13:35:09,13,Collister South
3796,Paul,Apartment,2.9,13:53:32,26,North End
3797,Angel,House,4.2,13:53:36,38,Bogus Basin
3798,Sammie,Apartment,0.6,15:24:20,5,White Water (Downtown)
3799,Paul,House,1.1,15:42:29,9,Collister North
3800,Sammie,Apartment,3,16:22:29,27,Bogus Basin
3801,Tim,Apartment,0.3,16:27:49,2,White Water (Downtown)
3802,Angel,House,4,16:41:16,36,North End
3803,Tim,House,2.1,16:50:51,18,White Water (Downtown)
3804,Angel,Apartment,2.8,17:16:25,25,Garden City
3805,Angel,House,1.6,17:16:48,14,Garden City
3806,Sammie,Business,2.9,17:35:03,26,Garden City
3807,Angel,Business,3.6,17:35:13,32,Garden City
3808,Angel,House,0.9,18:21:44,8,Collister North
3809,Paul,House,1.2,18:30:59,10,White Water (Downtown)
3810,Tim,House,2.7,18:33:30,24,Garden City
3811,Tim,House,2.9,19:11:36,26,West Glennwood
3812,Paul,House,2.2,19:27:39,19,Collister North
3813,Paul,Business,0.6,19:46:11,5,Collister South
3814,Angel,Apartment,0.3,19:53:35,2,Collister North
3815,Tim,House,2,20:08:19,17,Collister South
3816,Paul,Business,0.6,20:58:01,5,Collister South
3817,Sammie,House,1.7,11:55:33,15,Collister North
3818,Angel,House,2.5,12:02:23,22,Collister South
3819,Sammie,Apartment,1.2,12:25:31,10,Collister North
3820,Paul,House,3.3,12:36:19,29,Garden City
3821,Paul,House,1.6,12:43:56,14,Collister South
3822,Angel,House,2,13:14:48,17,Garden City
3823,Angel,House,2,13:15:18,17,Garden City
3824,Angel,House,1.5,13:21:19,13,Collister South
3825,Tim,House,1.5,13:23:41,13,Collister South
3826,Sammie,House,1.4,14:09:26,12,Collister South
3827,Paul,Apartment,3.9,14:35:12,35,North End
3828,Angel,House,3.5,14:41:02,31,West Glennwood
3829,Tim,House,2.2,15:32:08,19,Garden City
3830,Paul,Apartment,0.4,16:10:53,3,White Water (Downtown)
3831,Sammie,Apartment,2.3,16:29:45,20,West Glennwood
3832,Angel,House,1.8,16:50:57,16,Collister South
3833,Sammie,Apartment,2.5,17:25:16,22,White Water (Downtown)
3834,Paul,Apartment,2.9,17:35:04,26,North End
3835,Angel,House,1.6,17:36:21,14,Collister North
3836,Tim,Business,2.9,17:50:01,26,Garden City
3837,Angel,Apartment,2.9,18:00:13,26,Garden City
3838,Angel,House,3.6,18:00:26,32,North End
3839,Sammie,House,1.2,18:07:21,10,White Water (Downtown)
3840,Angel,House,0.2,18:10:15,2,Collister North
3841,Angel,Apartment,2.9,18:18:15,26,North End
3842,Paul,House,2.2,18:25:29,19,Garden City
3843,Tim,House,0.9,18:28:51,8,Collister South
3844,Tim,Apartment,2.6,18:38:47,23,White Water (Downtown)
3845,Paul,Apartment,2.7,18:40:19,24,West Glennwood
3846,Paul,House,1,18:45:14,9,White Water (Downtown)
3847,Angel,House,2.8,18:52:33,25,North End
3848,Tim,Apartment,2.1,19:23:29,18,Garden City
3849,Paul,House,2.5,19:45:32,22,White Water (Downtown)
3850,Sammie,House,2.9,19:48:08,26,White Water (Downtown)
3851,Angel,Apartment,0.6,19:56:53,5,White Water (Downtown)
3852,Sammie,Apartment,0.8,20:32:10,7,Collister North
3853,Paul,House,2.6,20:41:37,23,North End
3854,Paul,House,1.8,12:14:31,16,Garden City
3855,Angel,House,0.7,13:30:55,6,Collister North
3856,Angel,Hotel,2.7,14:39:01,24,Garden City
3857,Angel,Business,3.2,16:25:38,29,Garden City
3858,Tim,Business,2.7,17:01:33,24,White Water (Downtown)
3859,Sammie,House,2.5,17:21:24,22,North End
3860,Paul,Apartment,1.6,17:38:30,14,Collister South
3861,Angel,House,1.4,18:01:22,12,Collister South
3862,Tim,House,2,18:50:35,17,North End
3863,Paul,House,2.5,19:08:40,22,North End
3864,Sammie,House,2.8,19:17:48,25,North End
3865,Angel,House,1.3,20:07:14,11,Collister North
3866,Sammie,Apartment,0.2,20:15:01,2,Collister North
3867,Paul,House,1.5,11:52:22,13,Collister South
3868,Angel,House,0.8,12:37:16,7,Collister South
3869,Sammie,Apartment,1.1,13:10:07,9,White Water (Downtown)
3870,Paul,Business,2.2,13:35:09,19,Garden City
3871,Paul,Apartment,2.6,13:53:32,23,Garden City
3872,Angel,House,3.4,14:16:26,30,North End
3873,Sammie,Apartment,0.08,14:58:09,1,White Water (Downtown)
3874,Angel,Business,2.5,16:50:51,22,West Glennwood
3875,Tim,Business,2.8,17:35:13,25,Garden City
3876,Sammie,House,2.1,18:39:20,18,Collister North
